Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Matthi Bolte-Richter,GRÜNE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Matthi_Bolte_B%C3%BCndnis_90-Die_Gr%C3%BCnen_2_LT-NRW-by-Leila-Paul..jpg,https://de.wikipedia.org/wiki/Matthias_Bolte
Ralph Bombis,FDP,Landesliste,,https://de.wikipedia.org/wiki/Datei:Ralph_Bombis_MdL.jpg,https://de.wikipedia.org/wiki/Ralph_Bombis
Sonja Bongers,SPD,Oberhausen I,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Sonja_Bongers
Frank Börner,SPD,Duisburg IV – Wesel V,,https://de.wikipedia.org/wiki/Datei:20131127_Frank_B%C3%B6rner_0660.jpg,https://de.wikipedia.org/wiki/Frank_B%C3%B6rner
Martin Börschel,SPD,Köln VII,,https://de.wikipedia.org/wiki/Datei:Martin-B%C3%B6rschel-SPD-1_LT-NRW-by-Leila-Paul.jpg,https://de.wikipedia.org/wiki/Martin_B%C3%B6rschel
Frank Boss,CDU,Mönchengladbach I,,"https://de.wikipedia.org/wiki/Datei:Boss,_Frank-1.jpg",https://de.wikipedia.org/wiki/Frank_Boss
Rainer Bovermann,SPD,Ennepe-Ruhr-Kreis I,,https://de.wikipedia.org/wiki/Datei:Rainer_Bovermann_SPD_1_LT-NRW-by-Leila-Paul.jpg,https://de.wikipedia.org/wiki/Rainer_Bovermann
Florian Braun,CDU,Köln V,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Florian_Braun
Wibke Brems,GRÜNE,Landesliste,Nachgerückt am 15. Juli 2017 für Sylvia Löhrmann,https://de.wikipedia.org/wiki/Datei:Wibke_Brems.jpg,https://de.wikipedia.org/wiki/Wibke_Brems
Dietmar Brockes,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Brockes,_Dietmar-1.jpg",https://de.wikipedia.org/wiki/Dietmar_Brockes
Alexander Brockmeier,FDP,Landesliste,Nachgerückt am 30. Juni 2017 für Dirk Wedel,"https://de.wikipedia.org/wiki/Datei:Brockmeier,_Alexander-1.jpg",https://de.wikipedia.org/wiki/Alexander_Brockmeier
Anette Bunse,CDU,Landesliste,Nachgerückt am 1. November 2020 für Marco Voge,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Anette_Bunse
Nadja Büteführ,SPD,Ennepe-Ruhr-Kreis II,,"https://de.wikipedia.org/wiki/Datei:B%C3%BCtef%C3%BChr,_Dr._Nadja-1.jpg",https://de.wikipedia.org/wiki/Nadja_B%C3%BCtef%C3%BChr
Anja Butschkau,SPD,Dortmund IV,,"https://de.wikipedia.org/wiki/Datei:Butschkau,_Anja-1.jpg",https://de.wikipedia.org/wiki/Anja_Butschkau
Frederick Cordes,SPD,Landesliste,Nachgerückt am 1. November 2020 für Marc Herter,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Frederick_Cordes
Christian Dahm,SPD,Herford I – Minden-Lübbecke III,,https://de.wikipedia.org/wiki/Datei:Christian_Dahm_(Martin_Rulsch)_1.jpg,https://de.wikipedia.org/wiki/Christian_Dahm
Rainer Deppe,CDU,Rheinisch-Bergischer Kreis II,,"https://de.wikipedia.org/wiki/Datei:Deppe,_Rainer-1.jpg",https://de.wikipedia.org/wiki/Rainer_Deppe
Guido Déus,CDU,Bonn I,,"https://de.wikipedia.org/wiki/Datei:D%C3%A9us,_Guido-1.jpg",https://de.wikipedia.org/wiki/Guido_D%C3%A9us
Lorenz Deutsch,FDP,Landesliste,Nachgerückt am 11. Oktober 2017 für Christian Lindner,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Lorenz_Deutsch
Helmut Diegel,CDU,Landesliste,Nachgerückt am 1. November 2020 für Arne Moritz,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Helmut_Diegel
Markus Diekhoff,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Diekhoff,_Markus-1.jpg",https://de.wikipedia.org/wiki/Markus_Diekhoff
Gordan Dudas,SPD,Märkischer Kreis III,,"https://de.wikipedia.org/wiki/Datei:Dudas,_Gordan-1.jpg",https://de.wikipedia.org/wiki/Gordan_Dudas
Monika Düker,GRÜNE,Landesliste,Fraktionsvorsitzende,https://de.wikipedia.org/wiki/Datei:Monika_D%C3%BCker_2.jpg,https://de.wikipedia.org/wiki/Monika_D%C3%BCker
Iris Dworeck-Danielowski,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Iris_Dworeck-Danielowski
Stefan Engstfeld,GRÜNE,Landesliste,Nachgerückt am 12. Mai 2018 für Barbara Steffens,"https://de.wikipedia.org/wiki/Datei:2586ri_Gr%C3%BCne,_Stefan_Engstfeld.jpg",https://de.wikipedia.org/wiki/Stefan_Engstfeld
Angela Erwin,CDU,Düsseldorf III,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Angela_Erwin
Georg Fortmeier,SPD,Gütersloh I – Bielefeld III,,"https://de.wikipedia.org/wiki/Datei:2551ri_Georg_Fortmeier,_SPD.jpg",https://de.wikipedia.org/wiki/Georg_Fortmeier
Björn Franken,CDU,Rhein-Sieg-Kreis I,,https://de.wikipedia.org/wiki/Datei:Bj%C3%B6rn_Franken_005.jpg,https://de.wikipedia.org/wiki/Bj%C3%B6rn_Franken_(Politiker)
Angela Freimuth,FDP,Landesliste,2. Vizepräsidentin,https://de.wikipedia.org/wiki/Datei:2017-05-14_NRW_Landtagswahl_by_Olaf_Kosinsky-121.jpg,https://de.wikipedia.org/wiki/Angela_Freimuth
Jörn Freynick,FDP,Landesliste,,https://de.wikipedia.org/wiki/Datei:J%C3%B6rn_Freynick.jpeg,https://de.wikipedia.org/wiki/J%C3%B6rn_Freynick
Heinrich Frieling,CDU,Soest I,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Heinrich_Frieling
Anke Fuchs-Dreisbach,CDU,Siegen-Wittgenstein II,,https://de.wikipedia.org/wiki/Datei:Anke_Fuchs-Dreisbach.jpg,https://de.wikipedia.org/wiki/Anke_Fuchs-Dreisbach
Hartmut Ganzke,SPD,Unna I,,https://de.wikipedia.org/wiki/Datei:Hartmut_Ganzke_(Martin_Rulsch)_1.jpg,https://de.wikipedia.org/wiki/Hartmut_Ganzke
Katharina Gebauer,CDU,Rhein-Sieg-Kreis IV,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Katharina_Gebauer
Yvonne Gebauer,FDP,Landesliste,Ministerin,https://de.wikipedia.org/wiki/Datei:Yvonne_Gebauer.jpg,https://de.wikipedia.org/wiki/Yvonne_Gebauer
Heike Gebhard,SPD,Gelsenkirchen I,,"https://de.wikipedia.org/wiki/Datei:Gebhard,_Heike-1.jpg",https://de.wikipedia.org/wiki/Heike_Gebhard
Jörg Geerlings,CDU,Rhein-Kreis Neuss I,,"https://de.wikipedia.org/wiki/Datei:Geerlings,_J%C3%B6rg-1.jpg",https://de.wikipedia.org/wiki/J%C3%B6rg_Geerlings
Thomas Göddertz,SPD,Bottrop,,"https://de.wikipedia.org/wiki/Datei:G%C3%B6ddertz,_Thomas-1.jpg",https://de.wikipedia.org/wiki/Thomas_G%C3%B6ddertz
Carina Gödecke,SPD,Bochum I,1. Vizepräsidentin,"https://de.wikipedia.org/wiki/Datei:G%C3%B6decke,_Carina-1.jpg",https://de.wikipedia.org/wiki/Carina_G%C3%B6decke
Matthias Goeken,CDU,Höxter,,"https://de.wikipedia.org/wiki/Datei:Goeken,_Matthias-1.jpg",https://de.wikipedia.org/wiki/Matthias_Goeken
Gregor Golland,CDU,Rhein-Erft-Kreis III,,"https://de.wikipedia.org/wiki/Datei:Golland,_Gregor_1-1.jpg",https://de.wikipedia.org/wiki/Gregor_Golland
Marcel Hafke,FDP,Landesliste,,https://de.wikipedia.org/wiki/Datei:Marcel_Hafke_(2016)..jpg,https://de.wikipedia.org/wiki/Marcel_Hafke
Daniel Hagemeier,CDU,Warendorf I,,"https://de.wikipedia.org/wiki/Datei:Hagemeier,_Daniel-1.jpg",https://de.wikipedia.org/wiki/Daniel_Hagemeier
Gabriele Hammelrath,SPD,Köln III,,https://de.wikipedia.org/wiki/Datei:Gabriele_Hammelrath_(Martin_Rulsch)_1.jpg,https://de.wikipedia.org/wiki/Gabriele_Hammelrath
Martina Hannen,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Hannen,_Martina-1.jpg",https://de.wikipedia.org/wiki/Martina_Hannen
Stephan Haupt,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Haupt,_Stephan-1.jpg",https://de.wikipedia.org/wiki/Stephan_Haupt
Wilhelm Hausmann,CDU,Landesliste,Nachgerückt am 4. Juli 2019 für Stefan Berger,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,"https://de.wikipedia.org/wiki/Wilhelm_Hausmann_(Politiker,_1970)"
Henning Höne,FDP,Landesliste,Parlamentarischer Geschäftsführer,https://de.wikipedia.org/wiki/Datei:Portrait_H-H%C3%B6ne.jpg,https://de.wikipedia.org/wiki/Henning_H%C3%B6ne
Bernhard Hoppe-Biermeyer,CDU,Paderborn I,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Bernhard_Hoppe-Biermeyer
Josef Hovenjürgen,CDU,Recklinghausen IV,,https://de.wikipedia.org/wiki/Datei:Josef-Hovenjuergen.jpg,https://de.wikipedia.org/wiki/Josef_Hovenj%C3%BCrgen
Michael Hübner,SPD,Recklinghausen III,,https://de.wikipedia.org/wiki/Datei:Laggenbeck_SPD_Ibbenbueren_Michael_Huebner_03.JPG,https://de.wikipedia.org/wiki/Michael_H%C3%BCbner_(Politiker)
Ralf Jäger,SPD,Duisburg III,,https://de.wikipedia.org/wiki/Datei:Ralf_J%C3%A4ger.jpg,https://de.wikipedia.org/wiki/Ralf_J%C3%A4ger
Armin Jahl,SPD,Dortmund I,,"https://de.wikipedia.org/wiki/Datei:2682ri_-Armin_Jahl,_SPD.jpg",https://de.wikipedia.org/wiki/Armin_Jahl
Wolfgang Jörg,SPD,Hagen I,,https://de.wikipedia.org/wiki/Datei:Wolfgang_J%C3%B6rg.jpg,https://de.wikipedia.org/wiki/Wolfgang_J%C3%B6rg
Klaus Kaiser,CDU,Hochsauerlandkreis I,Parlamentarischer Staatssekretär,https://de.wikipedia.org/wiki/Datei:20131128_Klaus_Kaiser_0712.jpg,https://de.wikipedia.org/wiki/Klaus_Kaiser
Jens Kamieth,CDU,Siegen-Wittgenstein I,,"https://de.wikipedia.org/wiki/Datei:Kamieth,_Jens-1.jpg",https://de.wikipedia.org/wiki/Jens_Kamieth
Stefan Kämmerling,SPD,Aachen IV,,"https://de.wikipedia.org/wiki/Datei:K%C3%A4mmerling,_Stefan-1.jpg",https://de.wikipedia.org/wiki/Stefan_K%C3%A4mmerling
Christina Kampmann,SPD,Bielefeld I,,https://de.wikipedia.org/wiki/Datei:2014-09-10_-_Christina_Kampmann_MdB_-_7327.jpg,https://de.wikipedia.org/wiki/Christina_Kampmann
Lisa-Kristin Kapteinat,SPD,Recklinghausen V,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Lisa-Kristin_Kapteinat
Christos Georg Katzidis,CDU,Bonn II,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Christos_Georg_Katzidis
Oliver Kehrl,CDU,Köln I,,"https://de.wikipedia.org/wiki/Datei:Kehrl,_Oliver-1.jpg",https://de.wikipedia.org/wiki/Oliver_Kehrl
Andreas Keith-Volkmer,AfD,Landesliste,Parlamentarischer Geschäftsführer,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Andreas_Keith-Volkmer
Matthias Kerkhoff,CDU,Hochsauerlandkreis II,Parlamentarischer Geschäftsführer,https://de.wikipedia.org/wiki/Datei:20131128_Matthias_Kerkhoff_0732.jpg,https://de.wikipedia.org/wiki/Matthias_Kerkhoff
Oliver Martin Keymis,GRÜNE,Landesliste,3. Vizepräsident,https://de.wikipedia.org/wiki/Datei:Oliver_Keymis-4296.jpg,https://de.wikipedia.org/wiki/Oliver_Martin_Keymis
Jochen Klenner,CDU,Mönchengladbach II,,"https://de.wikipedia.org/wiki/Datei:Klenner,_Jochen-1.jpg",https://de.wikipedia.org/wiki/Jochen_Klenner
Arndt Klocke,GRÜNE,Landesliste,Fraktionsvorsitzender,https://de.wikipedia.org/wiki/Datei:Arndt_Klocke_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Arndt_Klocke
Regina Kopp-Herr,SPD,Bielefeld II,,https://de.wikipedia.org/wiki/Datei:Regina_Kopp-Herr_(Martin_Rulsch)_1.jpg,https://de.wikipedia.org/wiki/Regina_Kopp-Herr
Hans-Willi Körfges,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Hans-Willi-K%C3%B6rfges-SPD-1%E2%80%93LT-NRW-by-Leila-Paul.jpg,https://de.wikipedia.org/wiki/Hans-Willi_K%C3%B6rfges
Kirstin Korte,CDU,Landesliste,Nachgerückt am 30. Juni 2017 für Andrea Milz,"https://de.wikipedia.org/wiki/Datei:Korte,_Kristin-1.jpg",https://de.wikipedia.org/wiki/Kirstin_Korte
Wilhelm Korth,CDU,Coesfeld I – Borken III,,"https://de.wikipedia.org/wiki/Datei:Korth,_Wilhelm_-1.jpg",https://de.wikipedia.org/wiki/Wilhelm_Korth
Andreas Kossiski,SPD,Köln IV,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Andreas_Kossiski
Hannelore Kraft,SPD,Mülheim I,,https://de.wikipedia.org/wiki/Datei:2017-05-04-WDR_Wahlarena-1410.jpg,https://de.wikipedia.org/wiki/Hannelore_Kraft
Hubertus Kramer,SPD,Hagen II – Ennepe-Ruhr-Kreis III,,https://de.wikipedia.org/wiki/Datei:Hubertus_Kramer_Portrait_grauerHintergrund_Gevelsberg_Ennepetal_Breckerfeld_EnnepeRuhrKreis.jpg,https://de.wikipedia.org/wiki/Hubertus_Kramer
Oliver Krauß,CDU,Rhein-Sieg-Kreis III,,"https://de.wikipedia.org/wiki/Datei:Krau%C3%9F,_Oliver-1.jpg",https://de.wikipedia.org/wiki/Oliver_Krau%C3%9F
Bernd Krückel,CDU,Heinsberg I,,"https://de.wikipedia.org/wiki/Datei:Kr%C3%BCckel,_Bernd-1.jpg",https://de.wikipedia.org/wiki/Bernd_Kr%C3%BCckel
André Kuper,CDU,Gütersloh III,Landtagspräsident,https://de.wikipedia.org/wiki/Datei:BS_200917_Portrait_Andr%C3%A9_Kuper_Pr%C3%A4sident.jpg,https://de.wikipedia.org/wiki/Andr%C3%A9_Kuper
Thomas Kutschaty,SPD,Essen I – Mülheim II,Fraktionsvorsitzender (ab 24. April 2018),"https://de.wikipedia.org/wiki/Datei:Kutschaty,_Thomas-1.jpg",https://de.wikipedia.org/wiki/Thomas_Kutschaty
Alexander Langguth,fraktionslos,Landesliste,"AfD-Fraktionsaustritt am 26. September 2017, Übertritt zu Die blaue Partei, seit deren Auflösung am 31. Dezember 2019 parteilos",https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Alexander_Langguth
Armin Laschet,CDU,Aachen II,Ministerpräsident,https://de.wikipedia.org/wiki/Datei:Grundsteinlegung_MiQua-7004_(cropped).jpg,https://de.wikipedia.org/wiki/Armin_Laschet
Olaf Lehne,CDU,Düsseldorf I,,"https://de.wikipedia.org/wiki/Datei:Lehne,_Olaf-1.jpg",https://de.wikipedia.org/wiki/Olaf_Lehne
Stefan Lenzen,FDP,Landesliste,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Stefan_Lenzen
Lutz Lienenkämper,CDU,Rhein-Kreis Neuss III,Minister,https://de.wikipedia.org/wiki/Datei:Lutz_Lienenk%C3%A4mper_(2017).jpg,https://de.wikipedia.org/wiki/Lutz_Lienenk%C3%A4mper
Carsten Löcker,SPD,Recklinghausen II,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Carsten_L%C3%B6cker
Christian Loose,AfD,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Loose,_Christian-1.jpg",https://de.wikipedia.org/wiki/Christian_Loose
Bodo Löttgen,CDU,Oberbergischer Kreis II,Fraktionsvorsitzender,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Bodo_L%C3%B6ttgen
Angela Lück,SPD,Herford II – Minden-Lübbecke IV,,"https://de.wikipedia.org/wiki/Datei:L%C3%BCck,_Angela-1.jpg",https://de.wikipedia.org/wiki/Angela_L%C3%BCck
Nadja Lüders,SPD,Dortmund III,,https://de.wikipedia.org/wiki/Datei:Nadja_L%C3%BCders_(Martin_Rulsch)_3.jpg,https://de.wikipedia.org/wiki/Nadja_L%C3%BCders
Marc Lürbke,FDP,Landesliste,,https://de.wikipedia.org/wiki/Datei:Marc_L%C3%BCrbke_(Martin_Rulsch)_1.jpg,https://de.wikipedia.org/wiki/Marc_L%C3%BCrbke
Josefa Maria (Eva) Lux,SPD,Landesliste,,"https://de.wikipedia.org/wiki/Datei:2653ri_Eva_Lux,_SPD.jpg",https://de.wikipedia.org/wiki/Eva_Lux
Dennis Maelzer,SPD,Lippe III,,https://de.wikipedia.org/wiki/Datei:Dennis_Maelzer_SPD_2_LT-NRW-by-Leila-Paul..jpg,https://de.wikipedia.org/wiki/Dennis_Maelzer
Christian Mangen,FDP,Landesliste,,https://de.wikipedia.org/wiki/Datei:Plenarrede_Christian_Mangen_2017-07_(crop).jpg,https://de.wikipedia.org/wiki/Christian_Mangen
Rainer Matheisen,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Matheisen,_Rainer-1.jpg",https://de.wikipedia.org/wiki/Rainer_Matheisen
Bodo Middeldorf,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Middeldorf,_Bodo-1.jpg",https://de.wikipedia.org/wiki/Bodo_Middeldorf
Mehrdad Mostofizadeh,GRÜNE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Mehrdad_Mostofizadeh.jpg,https://de.wikipedia.org/wiki/Mehrdad_Mostofizadeh
Frank Müller,SPD,Essen II,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Frank_M%C3%BCller_(Politiker)
Franziska Müller-Rech,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:M%C3%BCller-Rech,_Franziska-1.jpg",https://de.wikipedia.org/wiki/Franziska_M%C3%BCller-Rech
Elisabeth Müller-Witt,SPD,Landesliste,,"https://de.wikipedia.org/wiki/Datei:M%C3%BCller-Witt,_Elisabeth-1.jpg",https://de.wikipedia.org/wiki/Elisabeth_M%C3%BCller-Witt
Stefan Nacke,CDU,Münster II,,"https://de.wikipedia.org/wiki/Datei:Nacke,_Stefan-1.jpg",https://de.wikipedia.org/wiki/Stefan_Nacke
Frank Neppe,fraktionslos,Landesliste,"AfD-Fraktionsaustritt am 10. Oktober 2017, Übertritt zu Die blaue Partei, seit deren Auflösung am 31. Dezember 2019 parteilos",https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Frank_Neppe
Jens-Peter Nettekoven,CDU,Remscheid – Oberbergischer Kreis III,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Jens-Peter_Nettekoven
Ralf Nettelstroth,CDU,Landesliste,Nachgerückt am 1. November 2020 für Frank Rock,"https://de.wikipedia.org/wiki/Datei:2476ri_-CDU,_Ralf_Nettelstroth.jpg",https://de.wikipedia.org/wiki/Ralf_Nettelstroth
Josef Neumann,SPD,Wuppertal III – Solingen II,,"https://de.wikipedia.org/wiki/Datei:Neumann,_Josef-1.jpg","https://de.wikipedia.org/wiki/Josef_Neumann_(Politiker,_1960)"
Ralf Nolten,CDU,Düren II – Euskirchen II,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Ralf_Nolten
Thomas Nückel,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:N%C3%BCckel,_Thomas.jpg",https://de.wikipedia.org/wiki/Thomas_N%C3%BCckel
Britta Oellers,CDU,Krefeld I – Viersen III,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Britta_Oellers
Marcus Optendrenk,CDU,Viersen II,,https://de.wikipedia.org/wiki/Datei:Marcus_Optendrenk-4173.jpg,https://de.wikipedia.org/wiki/Marcus_Optendrenk
Jochen Ott,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:20131129_Jochen_Ott_1070.jpg,https://de.wikipedia.org/wiki/Jochen_Ott
Dietmar Panske,CDU,Coesfeld II,,"https://de.wikipedia.org/wiki/Datei:Panske,_Dietmar-1.jpg",https://de.wikipedia.org/wiki/Dietmar_Panske
Josefine Paul,GRÜNE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Listenplatz_19_Josefine_Paul_(2).jpg,https://de.wikipedia.org/wiki/Josefine_Paul
Stephen Paul,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Paul,_Stephen_2-1.jpg",https://de.wikipedia.org/wiki/Stephen_Paul
Patricia Peill,CDU,Düren I,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Patricia_Peill
Bernd Petelkau,CDU,Köln II,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Bernd_Petelkau
Werner Pfeil,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Pfeil,_Werner-1.jpg",https://de.wikipedia.org/wiki/Werner_Pfeil_(Politiker)
Sarah Philipp,SPD,Duisburg I,,https://de.wikipedia.org/wiki/Datei:Sarah_Philipp.jpg,https://de.wikipedia.org/wiki/Sarah_Philipp
Romina Plonsker,CDU,Rhein-Erft-Kreis I,,"https://de.wikipedia.org/wiki/Datei:Plonsker,_Romina-1.jpg",https://de.wikipedia.org/wiki/Romina_Plonsker
Marcus Pretzell,fraktionslos,Landesliste,"Fraktionsvorsitzender der AfD-Fraktion (bis 26. September 2017), AfD-Fraktionsaustritt am 26. September 2017, Übertritt zu Die blaue Partei, seit deren Auflösung am 31. Dezember 2019 parteilos",https://de.wikipedia.org/wiki/Datei:2017-05-04-WDR_Wahlarena-1428.jpg,https://de.wikipedia.org/wiki/Marcus_Pretzell
Peter Preuß,CDU,Düsseldorf IV,,https://de.wikipedia.org/wiki/Datei:Peter_Preu%C3%9F_CDU_2_LT-NRW-by-Leila-Paul.jpg,https://de.wikipedia.org/wiki/Peter_Preu%C3%9F
Charlotte Quik,CDU,Wesel III,,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Charlotte_Quik
Ernst-Wilhelm Rahe,SPD,Landesliste,Nachgerückt am 10. Mai 2019 für Guido van den Berg,"https://de.wikipedia.org/wiki/Datei:2519ri_Ernst-Wilhelm_Rahe,_SPD.jpg",https://de.wikipedia.org/wiki/Ernst-Wilhelm_Rahe
Christof Rasche,FDP,Landesliste,Fraktionsvorsitzender,https://de.wikipedia.org/wiki/Datei:2017-05-14_NRW_Landtagswahl_by_Olaf_Kosinsky-122.jpg,https://de.wikipedia.org/wiki/Christof_Rasche
Henning Rehbaum,CDU,Warendorf II,,"https://de.wikipedia.org/wiki/Datei:Rehbaum,_Henning-1.jpg",https://de.wikipedia.org/wiki/Henning_Rehbaum
